body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
482(初出走),55.0,1  1  4  10,札幌,QUARANTINED_HTML:track_condition,1700,14,pw01dud102024104203/4C,ウィナーズクロノ,4,松本 大輝,43.6,２,03,02,13,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:52.7,,昆 貢,晴,馬齢,,
462(+2),52.0,1  1  1,札幌,PASS_HTML,1500,1,pw01dud102023106578/E0,ペカリーナ,11,▲小林 美駒,37.4,,03,02,1,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:29.3,稍重,竹内 正洋,晴,馬齢,,
402(+6),55.0,13  13  11,札幌,PASS_HTML,1500,2,pw01dud102023107304/31,ランウェイミューズ,7,丹内 祐次,36.5,５,03,02,3,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:30.1,稍重,竹内 正洋,晴,馬齢,,
508(+8),57.0,8  8  6,札幌,PASS_HTML,1500,3,pw01dud102023104474/05,ヒルノボローニャ,1,古川 吉洋,37.4,クビ,03,02,8,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:30.1,稍重,昆 貢,晴,馬齢,,
402(+4),51.0,8  11  9,札幌,PASS_HTML,1500,4,pw01dud102023106148/EC,ヒメヒオウギ,4,★河原田 菜々,37.1,３／４,03,02,9,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:30.3,稍重,中竹 和也,晴,馬齢,,
460(+10),55.0,3  3  3,札幌,PASS_HTML,1500,5,pw01dud102023105062/3A,フレンチブラッサム,2,横山 典弘,37.9,クビ,03,02,10,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:30.3,稍重,柄崎 将寿,晴,馬齢,,
466(+16),55.0,3  6  3,札幌,PASS_HTML,1500,6,pw01dud102023104680/AB,サートゥルチェア,8,横山 和生,37.8,１／２,03,02,7,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:30.4,稍重,嘉藤 貴行,晴,馬齢,,
476(0),55.0,2  2  2,札幌,PASS_HTML,1500,7,pw01dud102023105530/19,エイシンキーンラン,6,横山 琉人,38.4,アタマ,03,02,5,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:30.4,稍重,田中 剛,晴,馬齢,,
454(-8),55.0,8  9  9,札幌,PASS_HTML,1500,8,pw01dud102023101778/97,シンデレラカラー,13,原田 和真,38.3,５,03,02,14,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:31.3,稍重,加藤 和宏,晴,馬齢,,
412(-4),55.0,11  3  5,札幌,PASS_HTML,1500,9,pw01dud102023104254/83,サウンドファミリエ,12,吉田 隼人,39.0,３／４,03,02,2,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:31.4,稍重,和田 正一郎,晴,馬齢,,
452(+16),55.0,3  6  6,札幌,PASS_HTML,1500,10,pw01dud102023105967/32,ビロングトゥミー,14,斎藤 新,39.2,２ 1/2,03,02,6,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:31.8,稍重,前川 恭子,晴,馬齢,,
468(+4),56.0,14  14  13,札幌,PASS_HTML,1500,11,pw01dud102023101347/30,ハイバーニアン,9,☆長浜 鴻緒,38.3,３／４,03,02,12,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:32.0,稍重,高橋 文雅,晴,馬齢,,
514(+8),57.0,3  5  6,札幌,PASS_HTML,1500,12,pw01dud102023106849/B6,イトシサ,3,北村 友一,40.3,５,03,02,4,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:32.8,稍重,田中 博康,晴,馬齢,,
526(-2),57.0,11  11  12,札幌,PASS_HTML,1500,13,pw01dud102023100596/80,ジャーナーリア,10,池添 謙一,40.6,６,03,02,11,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:33.8,稍重,本田 優,晴,馬齢,,
460(+4),55.0,7  9  13,札幌,PASS_HTML,1500,14,pw01dud102023102038/EF,グリニッジローズ,5,落合 玄太,43.5,大差,03,02,13,3歳,未勝利,2026-08-29,pw01sde1001202602030620260829,3歳未勝利,06,（混合）［指定］,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030620260829%2FA5,芝,1:36.6,稍重,田中 剛,晴,馬齢,,
466(0),54.0,2  2,札幌,PASS_HTML,1200,1,pw01dud102023103528/C3,ツルノマイハシ,15,武 豊,34.8,,03,02,1,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:09.4,稍重,杉浦 宏昭,晴,定量,,
434(-8),56.0,5  5,札幌,PASS_HTML,1200,2,pw01dud102021103322/97,スプリングデイ,16,黛 弘人,34.7,１／２,03,02,11,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:09.5,稍重,伊藤 大士,晴,定量,,
498(+4),56.0,12  12,札幌,PASS_HTML,1200,3,pw01dud102022101053/55,ペガサスノース,11,落合 玄太,34.0,１ 1/2,03,02,15,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:09.8,稍重,高柳 大輔,晴,定量,,
472(+4),54.0,7  7,札幌,PASS_HTML,1200,4,pw01dud102023103733/F6,ラプランセス,9,横山 琉人,34.7,３／４,03,02,2,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:09.9,稍重,斎藤 誠,晴,定量,,
410(-4),54.0,2  2,札幌,PASS_HTML,1200,5,pw01dud102023107231/D7,ニルマーネル,4,横山 和生,35.4,１／２,03,02,3,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.0,稍重,小島 茂之,晴,定量,,
462(+8),58.0,2  2,札幌,PASS_HTML,1200,6,pw01dud102022101920/85,マグネシアブリック,14,北村 友一,35.5,１／２,03,02,6,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.0,稍重,中舘 英二,晴,定量,,
466(+2),58.0,1  1,札幌,PASS_HTML,1200,7,pw01dud102022103991/46,ジーティーエスピ,8,丹内 祐次,35.7,アタマ,03,02,8,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.0,稍重,中村 直也,晴,定量,,
496(0),56.0,10  9,札幌,PASS_HTML,1200,8,pw01dud102023103680/BC,グロリアスマーチ,5,鮫島 克駿,35.0,２,03,02,4,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.4,稍重,須貝 尚介,晴,定量,,
486(0),55.0,5  6,札幌,PASS_HTML,1200,9,pw01dud102022104221/6E,ペイシャアーサー,12,▲遠藤 汰月,35.6,クビ,03,02,13,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.4,稍重,本間 忍,晴,定量,,
442(+12),54.0,7  8,札幌,PASS_HTML,1200,10,pw01dud102023105679/95,ミレニアルピンク,7,斎藤 新,35.2,ハナ,03,02,9,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.4,稍重,安田 翔伍,晴,定量,,
416(+6),51.0,10  9,札幌,PASS_HTML,1200,11,pw01dud102023103400/DA,ハルヒメ,10,▲小林 美駒,35.1,クビ,03,02,5,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.5,稍重,矢嶋 大樹,晴,定量,,
460(+8),56.0,16  15,札幌,PASS_HTML,1200,12,pw01dud102021105747/98,プリュノワール,2,横山 武史,34.3,１／２,03,02,10,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.6,稍重,浅利 英明,晴,定量,,
472(+6),56.0,12  13,札幌,PASS_HTML,1200,13,pw01dud102022102878/2B,ナンナンプー,13,石川 倭,34.9,１ 1/4,03,02,12,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.8,稍重,水野 貴広,晴,定量,,
458(0),52.0,7  9,札幌,PASS_HTML,1200,14,pw01dud102023103137/9C,ハッピーラッキー,1,★河原田 菜々,35.7,１／２,03,02,7,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:10.9,稍重,武市 康男,晴,定量,,
460(+8),53.0,12  14,札幌,PASS_HTML,1200,15,pw01dud102023105813/E5,ロードヴェルテクス,6,▲和田 陽希,35.4,２ 1/2,03,02,16,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:11.3,稍重,奥村 豊,晴,定量,,
472(+6),56.0,15  16,札幌,PASS_HTML,1200,16,pw01dud102020100084/F1,レッドカメリア,3,古川 吉洋,35.4,２,03,02,14,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030720260829,3歳以上1勝クラス,07,（混合）［指定］,13時20分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030720260829%2F5A,芝,1:11.6,稍重,佐藤 吉勝,晴,定量,,
476(0),55.0,3  4  3  5,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud102023105545/68,スターオブロンドン,9,小沢 大仁,37.1,,03,02,5.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:45.4,,矢作 芳人,晴,定量,,
450(-8),55.0,2  2  2  1,札幌,QUARANTINED_HTML:track_condition,1700,2,pw01dud102023103750/BD,アチーヴァー,5,丹内 祐次,37.4,クビ,03,02,1.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:45.5,,石坂 公一,晴,定量,,
448(+2),51.0,3  2  3  5,札幌,QUARANTINED_HTML:track_condition,1700,3,pw01dud102023103441/8D,レッドフロイデ,6,★河原田 菜々,37.3,クビ,03,02,4.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:45.5,,大久保 龍志,晴,定量,,
452(-8),58.0,9  9  8  3,札幌,QUARANTINED_HTML:track_condition,1700,4,pw01dud102022100637/38,ロードアルディート,3,横山 和生,37.0,３／４,03,02,3.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:45.6,,武 幸四郎,晴,定量,,
478(+4),55.0,3  4  3  2,札幌,QUARANTINED_HTML:track_condition,1700,5,pw01dud102023100715/EF,ピエナオルカ,8,古川 吉洋,37.9,３,03,02,2.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:46.1,,谷 潔,晴,定量,,
486(0),53.0,6  6  6  7,札幌,QUARANTINED_HTML:track_condition,1700,6,pw01dud102023106616/CB,ルージュエピック,10,松本 大輝,38.2,３,03,02,10.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:46.6,,田中 克典,晴,定量,,
440(+2),55.0,6  7  6  8,札幌,QUARANTINED_HTML:track_condition,1700,7,pw01dud102023101721/22,ノリノドラゴン,11,吉田 隼人,38.5,１ 3/4,03,02,7.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:46.9,,荒川 義之,晴,定量,,
470(+2),52.0,1  1  1  3,札幌,QUARANTINED_HTML:track_condition,1700,8,pw01dud102023102354/D6,エタンセル,4,▲小林 美駒,39.0,１／２,03,02,6.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:47.0,,高木 登,晴,定量,,
476(-4),55.0,10  10  9  8,札幌,QUARANTINED_HTML:track_condition,1700,9,pw01dud102023106214/21,ガビーズメロディ,2,原田 和真,38.5,１ 3/4,03,02,9.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:47.3,,伊坂 重信,晴,定量,,
462(0),53.0,8  8  10  10,札幌,QUARANTINED_HTML:track_condition,1700,10,pw01dud102023103566/1D,エコロゼルダ,1,斎藤 新,38.2,１ 1/2,03,02,8.0,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,1:47.6,,牧浦 充徳,晴,定量,,
432(0),55.0,,札幌,QUARANTINED_HTML:track_condition,1700,除外,pw01dud102023105470/28,グローリーバローズ,7,鮫島 克駿,,,03,02,,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030820260829,3歳以上1勝クラス,08,[指定],13時50分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030820260829%2F0F,ダート,,,辻野 泰之,晴,定量,,
424(+4),53.0,6  6  6  6,札幌,PASS_HTML,1800,1,pw01dud102023104487/6E,アイドクレース,3,横山 武史,35.8,,03,02,1,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.0,稍重,金成 貴史,晴,定量,,
478(+4),55.0,11  11  8  6,札幌,PASS_HTML,1800,2,pw01dud102020100621/5E,マイバラード,2,▲遠藤 汰月,35.6,アタマ,03,02,9,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.0,稍重,松永 康利,晴,定量,,
510(-4),57.0,4  4  4  4,札幌,PASS_HTML,1800,3,pw01dud102022104062/BF,カージオイド,5,☆長浜 鴻緒,36.1,ハナ,03,02,5,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.0,稍重,黒岩 陽一,晴,定量,,
460(+6),53.0,1  1  1  1,札幌,PASS_HTML,1800,4,pw01dud102023102719/99,カイシンパジェント,9,桑村 真明,36.5,クビ,03,02,10,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.1,稍重,角川 秀樹,晴,定量,,
472(-4),56.0,4  4  4  4,札幌,PASS_HTML,1800,5,pw01dud102022106645/FC,グランセゾン,7,武 豊,36.2,１／２,03,02,2,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.2,稍重,栗田 徹,晴,定量,,
432(0),50.0,6  6  6  6,札幌,PASS_HTML,1800,6,pw01dud102023105977/42,キタノサリスカ,8,▲和田 陽希,36.1,クビ,03,02,4,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.3,稍重,羽月 友彦,晴,定量,,
470(-2),58.0,2  2  2  2,札幌,PASS_HTML,1800,7,pw01dud102022103222/F2,エオアリイ,10,丹内 祐次,36.7,１／２,03,02,8,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.4,稍重,平岩 大典,晴,定量,,
494(-2),55.0,8  9  10  10,札幌,PASS_HTML,1800,8,pw01dud102023105005/33,ブランドブラン,6,鮫島 克駿,35.9,ハナ,03,02,3,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.4,稍重,杉山 晴紀,晴,定量,,
426(-6),56.0,8  8  8  6,札幌,PASS_HTML,1800,9,pw01dud102022106221/4C,ウインイルネージュ,4,黛 弘人,36.0,アタマ,03,02,12,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.4,稍重,和田 正一郎,晴,定量,,
480(0),58.0,2  2  3  2,札幌,PASS_HTML,1800,10,pw01dud102022106832/F5,コスモキャバリエ,12,石川 倭,36.7,３／４,03,02,7,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.5,稍重,室井 潔,晴,定量,,
490(0),56.0,10  9  11  10,札幌,PASS_HTML,1800,11,pw01dud102020103772/1F,エイトスターズ,11,吉田 隼人,36.2,１ 1/2,03,02,11,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:50.8,稍重,坂口 智康,晴,定量,,
464(-4),55.0,12  12  12  12,札幌,PASS_HTML,1800,12,pw01dud102023105257/CB,ミエノストロング,1,横山 和生,36.1,２,03,02,6,3歳以上,1勝クラス,2026-08-29,pw01sde1001202602030920260829,3歳以上1勝クラス,09,（特指）,14時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030920260829%2FC4,芝,1:51.1,稍重,上原 佑紀,晴,定量,,
