body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
510(+6),58.0,1  1  1  1,札幌,QUARANTINED_HTML:track_condition,1700,7,pw01dud102022102735/61,スマートカイロス,7,古川 奈穂,38.3,３,04,01,5,3歳以上,3勝クラス,2026-08-02,pw01sde1001202601041020260802,ポプラステークス,10,（混合）（特指）,,14時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041020260802%2F1C,ダート,1:46.4,,矢作 芳人,晴,定量,,
506(+10),58.0,10  10  9  9,札幌,QUARANTINED_HTML:track_condition,1700,8,pw01dud102019102983/96,キュールエフウジン,2,横山 琉人,37.6,２ 1/2,04,01,10,3歳以上,3勝クラス,2026-08-02,pw01sde1001202601041020260802,ポプラステークス,10,（混合）（特指）,,14時50分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041020260802%2F1C,ダート,1:46.8,,中尾 秀正,晴,定量,,
496(+2),53.0,2  3  3  3,札幌,QUARANTINED_HTML:track_condition,1700,9,pw01dud102023103822/A4,フルールドール,10,北村 友一,38.4,ハナ,04,01,8,3歳以上,3勝クラス,2026-08-02,pw01sde1001202601041020260802,ポプラステークス,10,（混合）（特指）,,14時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041020260802%2F1C,ダート,1:46.8,,藤原 英昭,晴,定量,,
528(-4),58.0,4  4  9  10,札幌,QUARANTINED_HTML:track_condition,1700,10,pw01dud102021101045/9F,タイセイミッション,3,黛 弘人,38.1,３,04,01,7,3歳以上,3勝クラス,2026-08-02,pw01sde1001202601041020260802,ポプラステークス,10,（混合）（特指）,,14時50分,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041020260802%2F1C,ダート,1:47.3,,伊藤 圭三,晴,定量,,
506(0),58.0,4  4,札幌,PASS_HTML,1200,1,pw01dud102022110093/74,マテンロウサン,5,横山 典弘,34.5,,04,01,2,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.3,良,昆 貢,晴,定量,,
464(+6),56.0,10  9,札幌,PASS_HTML,1200,2,pw01dud102023106190/A4,デンプシー,2,舟山 瑠泉,33.9,１／２,04,01,1,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.3,良,上原 佑紀,晴,定量,,
446(-4),58.0,7  6,札幌,PASS_HTML,1200,3,pw01dud102019101643/D4,バシレウスシチー,11,小沢 大仁,34.2,クビ,04,01,13,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.4,良,岡田 稲男,晴,定量,,
456(-4),56.0,1  1,札幌,PASS_HTML,1200,4,pw01dud102020102050/D3,サンポーニャ,12,佐々木 大輔,35.2,１ 1/4,04,01,11,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.6,良,池江 泰寿,晴,定量,,
486(+6),58.0,5  4,札幌,PASS_HTML,1200,5,pw01dud102022102594/EC,ミキノバカラ,14,西塚 洸二,34.7,クビ,04,01,5,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.6,良,大橋 勇樹,晴,定量,,
516(-12),56.0,2  2,札幌,PASS_HTML,1200,6,pw01dud102022106389/75,ベルビースタローン,10,小林 美駒,34.9,クビ,04,01,4,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.6,良,戸田 博文,晴,定量,,
436(-6),56.0,13  13,札幌,PASS_HTML,1200,7,pw01dud102020103632/AE,スイミーユニバンス,13,鮫島 克駿,34.0,ハナ,04,01,9,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.6,良,平田 修,晴,定量,,
460(+2),58.0,10  9,札幌,PASS_HTML,1200,8,pw01dud102021100365/63,トウカイエルデ,1,岩田 康誠,34.2,ハナ,04,01,6,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.6,良,茶木 太樹,晴,定量,,
414(-10),56.0,10  9,札幌,PASS_HTML,1200,9,pw01dud102020106821/5A,ピースフルナイト,9,斎藤 新,34.5,１ 3/4,04,01,14,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:09.9,良,畑端 省吾,晴,定量,,
430(-12),56.0,5  6,札幌,PASS_HTML,1200,10,pw01dud102022106351/AD,ベビーズブレス,8,西村 淳也,35.1,クビ,04,01,8,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:10.0,良,千田 輝彦,晴,定量,,
450(+2),56.0,7  9,札幌,PASS_HTML,1200,11,pw01dud102022103527/C4,ライツユーアップ,7,丹内 祐次,34.9,１／２,04,01,12,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:10.1,良,角田 晃一,晴,定量,,
474(+14),56.0,13  14,札幌,PASS_HTML,1200,12,pw01dud102021110119/4B,サンドロナイト,3,北村 友一,34.4,クビ,04,01,10,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:10.1,良,茶木 太樹,晴,定量,,
424(0),56.0,2  2,札幌,PASS_HTML,1200,13,pw01dud102021104210/5F,ニホンピロトッティ,6,浜中 俊,35.5,クビ,04,01,3,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:10.1,良,緒方 努,晴,定量,,
456(-8),56.0,7  6,札幌,PASS_HTML,1200,14,pw01dud102023102440/2B,ホウオウヘッセン,4,横山 武史,35.1,３／４,04,01,7,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601041220260802,苫小牧特別,12,（混合）［指定］,,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041220260802%2F86,芝,1:10.2,良,田島 俊明,晴,定量,,
522(+4),58.0,3  2,札幌,QUARANTINED_HTML:track_condition,1000,1,pw01dud102022103183/94,アイアムイチバン,8,丹内 祐次,35.3,,04,01,7,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,0:58.3,,奥平 雅士,晴,定量,,
536(-2),56.0,9  6,札幌,QUARANTINED_HTML:track_condition,1000,2,pw01dud102022102427/A4,パールフロント,5,武 豊,34.9,１ 3/4,04,01,1,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,0:58.6,,寺島 良,晴,定量,,
460(-2),56.0,12  9,札幌,QUARANTINED_HTML:track_condition,1000,3,pw01dud102022103857/87,クインズシフォン,10,小沢 大仁,34.3,１,04,01,10,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,0:58.8,,和田 正一郎,晴,定量,,
506(+10),58.0,7  6,札幌,QUARANTINED_HTML:track_condition,1000,4,pw01dud102022100729/3F,ビーマックス,12,浜中 俊,35.5,１,04,01,5,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,0:58.9,,藤野 健太,晴,定量,,
450(+8),54.0,1  1,札幌,QUARANTINED_HTML:track_condition,1000,5,pw01dud102023107523/40,デアプリームス,2,横山 武史,36.1,クビ,04,01,3,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,0:59.0,,田島 俊明,晴,定量,,
460(0),56.0,11  9,札幌,QUARANTINED_HTML:track_condition,1000,6,pw01dud102021103242/86,ジーベック,11,◇古川 奈穂,35.0,１,04,01,8,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,0:59.2,,矢作 芳人,晴,定量,,
454(+4),56.0,9  8,札幌,QUARANTINED_HTML:track_condition,1000,7,pw01dud102021100662/9D,ベニシア,4,原田 和真,36.1,３ 1/2,04,01,12,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,0:59.8,,粕谷 昌央,晴,定量,,
478(-2),55.0,2  3,札幌,QUARANTINED_HTML:track_condition,1000,8,pw01dud102022104394/68,ヒットミー,1,☆長浜 鴻緒,37.0,１／２,04,01,4,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,0:59.9,,鹿戸 雄一,晴,定量,,
480(0),55.0,3  4,札幌,QUARANTINED_HTML:track_condition,1000,9,pw01dud102022110087/30,ララアヴリル,7,▲小林 美駒,37.4,３,04,01,6,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,1:00.4,,坂口 智康,晴,定量,,
462(0),52.0,7  9,札幌,QUARANTINED_HTML:track_condition,1000,10,pw01dud102021103748/2D,サベージラヴ,9,★河原田 菜々,37.2,１,04,01,9,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,1:00.6,,伊藤 圭三,晴,定量,,
440(+2),56.0,3  4,札幌,QUARANTINED_HTML:track_condition,1000,11,pw01dud102023105661/ED,ストロングボンド,6,石川 倭,37.7,１／２,04,01,11,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,1:00.7,,菊川 正達,晴,定量,,
470(-4),51.0,6  12,札幌,QUARANTINED_HTML:track_condition,1000,12,pw01dud102023103625/9B,エコロレバン,3,▲和田 陽希,38.1,４,04,01,2,3歳以上,2勝クラス,2026-08-02,pw01sde1001202601040920260802,3歳以上2勝クラス,09,（混合）［指定］,,14時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601040920260802%2F27,ダート,1:01.4,,大久保 龍志,晴,定量,,
458(-4),55.0,11  11  10  4,札幌,PASS_HTML,1800,1,pw01dud102020101607/DF,ココナッツブラウン,7,北村 友一,34.1,,04,01,1,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,108,15時25分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:46.1,良,上村 洋行,晴,別定,,
468(-4),56.0,9  9  8  9,札幌,PASS_HTML,1800,2,pw01dud102021106823/CC,コガネノソラ,11,丹内 祐次,34.4,３／４,04,01,3,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,108,15時25分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:46.2,良,菊沢 隆徳,晴,別定,,
498(+2),55.0,2  2  2  2,札幌,PASS_HTML,1800,3,pw01dud102022104617/D4,ヴーレヴー,14,横山 典弘,35.0,クビ,04,01,4,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,106,15時25分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:46.2,良,武 幸四郎,晴,別定,,
472(+2),55.0,1  1  1  1,札幌,PASS_HTML,1800,4,pw01dud102022103205/2B,エリカエクスプレス,9,武 豊,35.2,１／２,04,01,2,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,105,15時25分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:46.3,良,杉山 晴紀,晴,別定,,
470(0),55.0,9  9  10  9,札幌,PASS_HTML,1800,5,pw01dud102021101485/A3,カテリーナ,3,浜中 俊,34.6,１ 3/4,04,01,10,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,102,15時25分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:46.6,良,田中 克典,晴,別定,,
438(-4),55.0,3  4  4  3,札幌,PASS_HTML,1800,6,pw01dud102022105157/0E,ルージュソリテール,13,西塚 洸二,35.3,１／２,04,01,9,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,101,15時25分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:46.7,良,藤原 英昭,晴,別定,,
472(0),55.0,7  7  7  7,札幌,PASS_HTML,1800,7,pw01dud102021103519/0E,リラボニート,4,鮫島 克駿,35.2,１ 1/4,04,01,11,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,99,15時25分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:46.9,良,須貝 尚介,晴,別定,,
462(+10),57.0,13  12  12  9,札幌,PASS_HTML,1800,8,pw01dud102022102296/3F,ケリフレッドアスク,2,横山 武史,34.7,１／２,04,01,5,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,102,15時25分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:47.0,良,藤原 英昭,晴,別定,,
474(+8),55.0,3  5  5  4,札幌,PASS_HTML,1800,9,pw01dud102021105738/FB,アンゴラブラック,5,岩田 康誠,35.4,クビ,04,01,6,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,98,15時25分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:47.0,良,尾関 知人,晴,別定,,
464(+14),55.0,11  12  12  13,札幌,PASS_HTML,1800,10,pw01dud102021107179/66,ボンドガール,12,佐々木 大輔,34.7,クビ,04,01,8,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,97,15時25分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:47.1,良,手塚 貴久,晴,別定,,
448(-2),56.0,13  14  14  14,札幌,PASS_HTML,1800,11,pw01dud102022101250/5E,クリノメイ,6,富田 暁,35.0,２ 1/2,04,01,14,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,95,15時25分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:47.5,良,須貝 尚介,晴,別定,,
500(+8),55.0,7  7  8  9,札幌,PASS_HTML,1800,12,pw01dud102021105581/C4,フレミングフープ,1,吉田 隼人,35.8,３／４,04,01,12,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,92,15時25分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:47.6,良,友道 康夫,晴,別定,,
512(0),55.0,3  3  2  4,札幌,PASS_HTML,1800,13,pw01dud102021105442/C6,エラトー,8,舟山 瑠泉,36.5,３／４,04,01,13,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,91,15時25分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:47.8,良,上村 洋行,晴,別定,,
466(+18),52.0,6  5  5  7,札幌,PASS_HTML,1800,14,pw01dud102023107265/D3,フェスティバルヒル,10,西村 淳也,37.8,９,04,01,7,3歳以上,オープン,2026-08-02,pw01sde1001202601041120260802,北海道新聞杯クイーンステークス,11,（国際）牝（特指）,75,15時25分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601041120260802%2FD1,芝,1:49.3,良,四位 洋文,晴,別定,,
432(0),53.0,,新潟,PASS_HTML,1000,1,pw01dud102024106882/5D,エストレアボニータ,10,△石神 深道,34.0,,03,02,1,2歳,未勝利,2026-08-01,pw01sde1004202602030120260801,2歳未勝利,01,[指定],,9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,芝,0:57.0,良,武井 亮,曇,馬齢,,
434(+2),53.0,,新潟,PASS_HTML,1000,2,pw01dud102024104566/98,フォーエバーブルー,4,◇今村 聖奈,33.3,アタマ,03,02,5,2歳,未勝利,2026-08-01,pw01sde1004202602030120260801,2歳未勝利,01,[指定],,9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,芝,0:57.0,良,杉浦 宏昭,曇,馬齢,,
438(+4),55.0,,新潟,PASS_HTML,1000,3,pw01dud102024102843/D4,ドリームユー,7,杉原 誠人,34.3,３／４,03,02,7,2歳,未勝利,2026-08-01,pw01sde1004202602030120260801,2歳未勝利,01,[指定],,9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,芝,0:57.2,良,西田 雄一郎,曇,馬齢,,
438(0),55.0,,新潟,PASS_HTML,1000,4,pw01dud102024105501/E8,サザンキンレンカ,5,丸山 元気,34.0,アタマ,03,02,9,2歳,未勝利,2026-08-01,pw01sde1004202602030120260801,2歳未勝利,01,[指定],,9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,芝,0:57.2,良,畠山 吉宏,曇,馬齢,,
432(-8),55.0,,新潟,PASS_HTML,1000,5,pw01dud102024103348/0D,クールストラッチン,8,菊沢 一樹,34.4,ハナ,03,02,2,2歳,未勝利,2026-08-01,pw01sde1004202602030120260801,2歳未勝利,01,[指定],,9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,芝,0:57.2,良,田島 俊明,曇,馬齢,,
434(-4),55.0,,新潟,PASS_HTML,1000,6,pw01dud102024102436/59,コスモルトチェコ,2,丸田 恭介,33.6,クビ,03,02,10,2歳,未勝利,2026-08-01,pw01sde1004202602030120260801,2歳未勝利,01,[指定],,9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,芝,0:57.2,良,石栗 龍彦,曇,馬齢,,
398(-6),55.0,,新潟,PASS_HTML,1000,7,pw01dud102024102846/2D,スペシャルサンクス,9,嶋田 純次,34.0,１／２,03,02,3,2歳,未勝利,2026-08-01,pw01sde1004202602030120260801,2歳未勝利,01,[指定],,9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,芝,0:57.3,良,矢嶋 大樹,曇,馬齢,,
502(+2),55.0,,新潟,PASS_HTML,1000,8,pw01dud102024104690/47,ブレイヴアーサー,6,三浦 皇成,34.0,クビ,03,02,6,2歳,未勝利,2026-08-01,pw01sde1004202602030120260801,2歳未勝利,01,[指定],,9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602030120260801%2F5E,芝,0:57.4,良,奥平 雅士,曇,馬齢,,
