body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
474(+4),53.0,9  7,札幌,QUARANTINED_HTML:track_condition,1000,5,pw01dud102022104370/7C,マカニ,2,▲遠藤 汰月,35.5,１,08,01,12,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080620260816,3歳以上1勝クラス,06,[指定],,12時50分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,ダート,1:00.0,,尾形 和幸,晴,定量,,
500(+14),55.0,11  12,札幌,QUARANTINED_HTML:track_condition,1000,6,pw01dud102023102427/30,イングラム,3,☆舟山 瑠泉,35.1,２ 1/2,08,01,1,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080620260816,3歳以上1勝クラス,06,[指定],,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,ダート,1:00.4,,千田 輝彦,晴,定量,,
488(+4),58.0,9  9,札幌,QUARANTINED_HTML:track_condition,1000,7,pw01dud102022102799/8D,タイセイアビリティ,5,黛 弘人,36.0,アタマ,08,01,9,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080620260816,3歳以上1勝クラス,06,[指定],,12時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,ダート,1:00.5,,小林 真也,晴,定量,,
490(+10),56.0,5  7,札幌,QUARANTINED_HTML:track_condition,1000,8,pw01dud102022103237/41,メイショウホダワラ,12,吉田 隼人,36.5,３／４,08,01,10,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080620260816,3歳以上1勝クラス,06,[指定],,12時50分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,ダート,1:00.6,,荒川 義之,晴,定量,,
466(+10),56.0,12  11,札幌,QUARANTINED_HTML:track_condition,1000,9,pw01dud102022102878/2B,ナンナンプー,7,横山 琉人,35.3,１,08,01,7,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080620260816,3歳以上1勝クラス,06,[指定],,12時50分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,ダート,1:00.8,,水野 貴広,晴,定量,,
496(+8),56.0,2  2,札幌,QUARANTINED_HTML:track_condition,1000,10,pw01dud102023105630/4A,ビタミンドロップ,8,佐々木 大輔,37.3,アタマ,08,01,5,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080620260816,3歳以上1勝クラス,06,[指定],,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,ダート,1:00.8,,松山 将樹,晴,定量,,
454(-2),54.0,8  9,札幌,QUARANTINED_HTML:track_condition,1000,11,pw01dud102023106912/92,ジュジュドール,1,斎藤 新,36.6,１ 1/4,08,01,11,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080620260816,3歳以上1勝クラス,06,[指定],,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,ダート,1:01.0,,西園 翔太,晴,定量,,
456(-16),56.0,1  2,札幌,QUARANTINED_HTML:track_condition,1000,12,pw01dud102021101891/AB,スパークルジョイ,6,小沢 大仁,37.8,２,08,01,8,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080620260816,3歳以上1勝クラス,06,[指定],,12時50分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080620260816%2F22,ダート,1:01.3,,前川 恭子,晴,定量,,
512(0),56.0,10  5,札幌,PASS_HTML,1200,1,pw01dud102023103585/CA,リヴァイ,16,西村 淳也,33.4,,08,01,3,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:08.1,良,高野 友和,晴,定量,,
450(+2),54.0,13  9,札幌,PASS_HTML,1200,2,pw01dud102023104047/6A,ノアールビーナス,13,舟山 瑠泉,34.0,５,08,01,10,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:08.9,良,杉山 佳明,晴,定量,,
414(+6),54.0,9  9,札幌,PASS_HTML,1200,3,pw01dud102023105325/E6,ラヴノー,12,佐々木 大輔,34.4,３／４,08,01,5,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.0,良,林 徹,晴,定量,,
458(+2),56.0,3  4,札幌,PASS_HTML,1200,4,pw01dud102023103137/9C,ハッピーラッキー,5,横山 和生,34.8,ハナ,08,01,1,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.0,良,武市 康男,晴,定量,,
448(0),54.0,4  2,札幌,PASS_HTML,1200,5,pw01dud102023104875/3C,ダブルチャレンジ,14,吉田 隼人,34.7,３／４,08,01,6,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.1,良,深山 雅史,晴,定量,,
440(+8),56.0,10  12,札幌,PASS_HTML,1200,6,pw01dud102022102088/B3,ユーティジャーニー,8,長浜 鴻緒,34.3,ハナ,08,01,4,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.1,良,矢嶋 大樹,晴,定量,,
466(0),56.0,15  14,札幌,PASS_HTML,1200,7,pw01dud102020100084/F1,レッドカメリア,4,古川 吉洋,33.9,ハナ,08,01,12,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.1,良,佐藤 吉勝,晴,定量,,
520(+8),56.0,1  1,札幌,PASS_HTML,1200,8,pw01dud102023104856/8F,マイケルバローズ,15,横山 武史,35.5,クビ,08,01,7,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.2,良,上村 洋行,晴,定量,,
436(+6),56.0,7  5,札幌,PASS_HTML,1200,9,pw01dud102022105212/C0,エコロハート,3,川田 将雅,34.9,１ 1/4,08,01,2,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.4,良,須貝 尚介,晴,定量,,
462(-8),56.0,7  9,札幌,PASS_HTML,1200,10,pw01dud102023103847/03,トーアサジタリウス,10,小野 楓馬,34.9,１／２,08,01,13,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.4,良,佐々木 国明,晴,定量,,
482(-8),56.0,4  7,札幌,PASS_HTML,1200,11,pw01dud102020100759/57,アルマロクザン,11,大野 拓弥,35.1,クビ,08,01,15,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.5,良,伊藤 伸一,晴,定量,,
398(+2),56.0,14  14,札幌,PASS_HTML,1200,12,pw01dud102022103316/DF,キタノクニカラ,6,遠藤 汰月,34.5,３／４,08,01,16,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:09.6,良,奥平 雅士,晴,定量,,
406(-2),54.0,10  12,札幌,PASS_HTML,1200,13,pw01dud102023105812/72,ラスベガスサイン,2,横山 琉人,35.3,２,08,01,11,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:10.0,良,長谷川 浩大,晴,定量,,
476(-2),56.0,15  16,札幌,PASS_HTML,1200,14,pw01dud102022106016/19,ブライアーヒル,7,斎藤 新,34.8,ハナ,08,01,14,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:10.0,良,中尾 秀正,晴,定量,,
460(+12),56.0,4  7,札幌,PASS_HTML,1200,15,pw01dud102023102027/6C,フィオラーノ,9,松本 大輝,36.5,５,08,01,8,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:10.8,良,吉田 直弘,晴,定量,,
436(+4),56.0,2  2,札幌,PASS_HTML,1200,16,pw01dud102021104404/7D,シュークリーム,1,坂井 瑠星,37.1,３／４,08,01,9,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080920260816,小樽特別,09,（混合）（特指）,,14時35分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080920260816%2F41,芝,1:11.0,良,西村 真幸,晴,定量,,
490(-8),58.0,2  2  2  1,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud102022103149/06,タイキインドラ,7,坂井 瑠星,36.8,,08,01,1,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:45.6,,平岩 大典,晴,定量,,
460(-8),58.0,5  4  3  2,札幌,QUARANTINED_HTML:track_condition,1700,2,pw01dud102022101044/B8,グレイスフルマーチ,4,斎藤 新,36.7,ハナ,08,01,3,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:45.6,,中村 直也,晴,定量,,
460(+2),58.0,11  11  10  7,札幌,QUARANTINED_HTML:track_condition,1700,3,pw01dud102022100637/38,ロードアルディート,5,横山 和生,36.3,３ 1/2,08,01,5,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:46.2,,武 幸四郎,晴,定量,,
486(-4),55.0,10  10  7  4,札幌,QUARANTINED_HTML:track_condition,1700,4,pw01dud102023103806/50,ジェネラスキング,10,横山 武史,37.3,４,08,01,4,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:46.9,,久保田 貴士,晴,定量,,
478(-4),55.0,1  1  1  3,札幌,QUARANTINED_HTML:track_condition,1700,5,pw01dud102023100612/65,タイセイジェイド,2,西村 淳也,38.4,１ 1/4,08,01,2,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:47.1,,矢作 芳人,晴,定量,,
458(+8),53.0,6  6  6  4,札幌,QUARANTINED_HTML:track_condition,1700,6,pw01dud102023104679/A6,タイセイルビー,3,吉田 隼人,38.6,５,08,01,6,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:48.0,,千葉 直人,晴,定量,,
568(-4),55.0,3  2  3  4,札幌,QUARANTINED_HTML:track_condition,1700,7,pw01dud102022107021/D9,ファミーユウルーズ,8,▲和田 陽希,39.0,クビ,08,01,9,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:48.0,,武藤 善則,晴,定量,,
502(+2),50.0,8  6  7  9,札幌,QUARANTINED_HTML:track_condition,1700,8,pw01dud102023106163/CD,サマースプラッシュ,9,★河原田 菜々,38.5,３／４,08,01,10,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:48.2,,石栗 龍彦,晴,定量,,
476(+4),57.0,8  9  10  10,札幌,QUARANTINED_HTML:track_condition,1700,9,pw01dud102022103235/5B,カフェブーケット,11,☆長浜 鴻緒,39.0,５,08,01,8,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:49.0,,柄崎 将寿,晴,定量,,
456(-4),53.0,3  4  5  8,札幌,QUARANTINED_HTML:track_condition,1700,10,pw01dud102023110034/13,カフジクロミエ,1,古川 吉洋,39.9,クビ,08,01,7,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:49.0,,中竹 和也,晴,定量,,
472(-2),50.0,6  8  7  10,札幌,QUARANTINED_HTML:track_condition,1700,11,pw01dud102023100777/35,スパークルレイ,6,▲遠藤 汰月,41.4,大差,08,01,11,3歳以上,1勝クラス,2026-08-16,pw01sde1001202601080820260816,3歳以上1勝クラス,08,（混合）（特指）,,14時01分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601080820260816%2F8C,ダート,1:51.0,,的場 均,晴,定量,,
450(-6),58.0,12  10  8  8,札幌,PASS_HTML,2000,1,pw01dud102020103101/16,シェイクユアハート,15,古川 吉洋,34.6,レコード,08,01,3,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,117,15時45分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:58.2,良,宮 徹,晴,定量,,
514(-2),58.0,6  5  4  2,札幌,PASS_HTML,2000,2,pw01dud102022104094/D5,サクラファレル,8,佐々木 大輔,35.2,２ 1/2,08,01,5,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,112,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:58.6,良,堀 宣行,晴,定量,,
500(+16),58.0,3  3  4  5,札幌,PASS_HTML,2000,3,pw01dud102022104416/FF,レディネス,14,横山 典弘,35.4,１ 1/4,08,01,10,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,110,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:58.8,良,昆 貢,晴,定量,,
506(-4),58.0,10  10  10  8,札幌,PASS_HTML,2000,4,pw01dud102019105552/FC,ローシャムパーク,6,池添 謙一,35.1,クビ,08,01,9,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,109,15時45分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:58.8,良,田中 博康,晴,定量,,
488(0),58.0,10  8  6  5,札幌,PASS_HTML,2000,5,pw01dud102019105302/4A,グランディア,13,西村 淳也,35.4,アタマ,08,01,6,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,109,15時45分,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:58.9,良,中内田 充正,晴,定量,,
518(+4),58.0,15  13  10  5,札幌,PASS_HTML,2000,6,pw01dud102022104772/26,マジックサンズ,4,横山 和生,35.3,１／２,08,01,4,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,108,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:59.0,良,須貝 尚介,晴,定量,,
464(-12),58.0,4  3  2  2,札幌,PASS_HTML,2000,7,pw01dud102022104714/AC,ショウヘイ,7,川田 将雅,35.9,１ 1/4,08,01,1,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,106,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:59.2,良,友道 康夫,晴,定量,,
466(+2),58.0,13  13  15  10,札幌,PASS_HTML,2000,8,pw01dud102020105749/F2,マイネルモーント,9,斎藤 新,35.2,１,08,01,12,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,104,15時45分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:59.3,良,高木 登,晴,定量,,
494(-6),58.0,8  6  2  2,札幌,PASS_HTML,2000,9,pw01dud102021105369/DA,アドマイヤテラ,10,坂井 瑠星,36.1,３／４,08,01,2,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,103,15時45分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:59.4,良,友道 康夫,晴,定量,,
504(-8),58.0,1  1  1  1,札幌,PASS_HTML,2000,10,pw01dud102020103941/DE,ホウオウビスケッツ,16,岩田 康誠,36.4,クビ,08,01,8,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,102,15時45分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:59.5,良,奥村 武,晴,定量,,
444(+2),58.0,13  13  12  10,札幌,PASS_HTML,2000,11,pw01dud102022106306/9C,ゼンダンハヤブサ,12,酒井 学,35.6,クビ,08,01,13,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,102,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:59.5,良,橋田 宜長,晴,定量,,
472(-8),58.0,16  16  16  15,札幌,PASS_HTML,2000,12,pw01dud102017104756/23,アラタ,11,大野 拓弥,35.4,１ 1/4,08,01,15,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,100,15時45分,牡9,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,1:59.7,良,和田 勇介,晴,定量,,
448(+2),56.0,9  10  12  15,札幌,PASS_HTML,2000,13,pw01dud102020106966/0A,ピンクジン,3,黛 弘人,36.1,１ 1/2,08,01,16,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,93,15時45分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,2:00.0,良,室井 潔,晴,定量,,
488(+6),58.0,5  6  8  14,札幌,PASS_HTML,2000,14,pw01dud102022100699/7E,イガッチ,2,吉田 隼人,37.1,４,08,01,11,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,90,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,2:00.7,良,笹田 和秀,晴,定量,,
462(-6),58.0,2  2  6  12,札幌,PASS_HTML,2000,15,pw01dud102019104756/3B,オニャンコポン,1,横山 琉人,37.2,クビ,08,01,14,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,90,15時45分,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,2:00.7,良,小島 茂之,晴,定量,,
494(-2),58.0,7  8  12  12,札幌,PASS_HTML,2000,16,pw01dud102021101436/C6,エコロヴァルツ,5,横山 武史,36.9,１／２,08,01,7,3歳以上,オープン,2026-08-16,pw01sde1001202601081120260816,札幌記念,11,（国際）（特指）,89,15時45分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081120260816%2FEB,芝,2:00.8,良,牧浦 充徳,晴,定量,,
460(+2),55.0,2  2,新潟,PASS_HTML,1800,1,pw01dud102024104561/59,フルーツバスケット,3,川田 将雅,33.4,,07,02,2,2歳,未勝利,2026-08-15,pw01sde1004202602070120260815,2歳未勝利,01,（混合）［指定］,,9時40分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,芝,1:46.6,良,前川 恭子,晴,馬齢,,
488(+2),55.0,7  7,新潟,PASS_HTML,1800,2,pw01dud102024107076/80,シュートザワークス,6,津村 明秀,33.4,３,07,02,4,2歳,未勝利,2026-08-15,pw01sde1004202602070120260815,2歳未勝利,01,（混合）［指定］,,9時40分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,芝,1:47.1,良,千葉 直人,晴,馬齢,,
448(+4),55.0,9  9,新潟,PASS_HTML,1800,3,pw01dud102024104692/2D,スターマイン,5,岩田 康誠,33.5,２,07,02,7,2歳,未勝利,2026-08-15,pw01sde1004202602070120260815,2歳未勝利,01,（混合）［指定］,,9時40分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070120260815%2F78,芝,1:47.5,良,大竹 正博,晴,馬齢,,
