body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_date,race_id,race_name,race_no,rating,sex_age,source_url,surface,time,trainer,平均1F,枠
526(+2),58.0,6  6,中山,PASS_HTML,200,10,pw01dud102021110021/92,スピリットガイド,7,戸崎 圭太,34.7,１／２,01,01,7,2025-01-05,pw01sde1006202501010820250105,レース結果　JRA,08,,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010820250105%2F5E,芝,1:08.5,手塚 貴久,,
470(+10),58.0,6  7,中山,PASS_HTML,200,11,pw01dud102019103806/2D,ベルウッドブラボー,1,柴田 大知,34.9,クビ,01,01,10,2025-01-05,pw01sde1006202501010820250105,レース結果　JRA,08,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010820250105%2F5E,芝,1:08.6,和田 雄二,,
410(-8),56.0,12  10,中山,PASS_HTML,200,12,pw01dud102020102563/31,ルカン,2,石川 裕紀人,34.4,クビ,01,01,12,2025-01-05,pw01sde1006202501010820250105,レース結果　JRA,08,,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010820250105%2F5E,芝,1:08.6,藤野 健太,,
464(+4),56.0,15  15,中山,PASS_HTML,200,13,pw01dud102018106145/E4,アコルダール,10,丹内 祐次,34.1,クビ,01,01,11,2025-01-05,pw01sde1006202501010820250105,レース結果　JRA,08,,牝7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010820250105%2F5E,芝,1:08.7,西園 翔太,,
488(+6),56.0,10  12,中山,PASS_HTML,200,14,pw01dud102019104356/77,ディオアステリア,13,横山 和生,34.7,３／４,01,01,9,2025-01-05,pw01sde1006202501010820250105,レース結果　JRA,08,,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010820250105%2F5E,芝,1:08.8,小野 次郎,,
498(+6),56.0,2  3,中山,PASS_HTML,200,15,pw01dud102021105605/41,アイルドリアン,5,H.ドイル,35.7,２,01,01,8,2025-01-05,pw01sde1006202501010820250105,レース結果　JRA,08,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010820250105%2F5E,芝,1:09.1,音無 秀孝,,
452(+6),53.0,16  16,中山,PASS_HTML,200,16,pw01dud102019106707/3C,クインズコスモス,15,▲長浜 鴻緒,35.0,３ 1/2,01,01,14,2025-01-05,pw01sde1006202501010820250105,レース結果　JRA,08,,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010820250105%2F5E,芝,1:09.7,加藤 士津八,,
508(-4),57.0,1  1  1  1,中山,PASS_HTML,800,1,pw01dud102021107001/2D,ピュアキアン,15,吉田 豊,37.9,,01,01,5,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:52.6,竹内 正洋,,
480(+2),58.0,10  11  9  8,中山,PASS_HTML,800,2,pw01dud102019106414/60,アスクビックスター,16,黛 弘人,36.8,１／２,01,01,13,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:52.7,矢作 芳人,,
480(+4),57.0,2  2  3  3,中山,PASS_HTML,800,3,pw01dud102021102078/17,ジョージテソーロ,10,菅原 明良,37.9,１ 1/4,01,01,6,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:52.9,嘉藤 貴行,,
486(+2),56.0,5  5  3  5,中山,PASS_HTML,800,4,pw01dud102019105185/C1,スノーグレース,1,T.マーカンド,37.8,クビ,01,01,11,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:52.9,中舘 英二,,
490,57.0,5  6  6  6,中山,PASS_HTML,800,5,pw01dud102021102236/53,テーオーパスワード,13,戸崎 圭太,37.4,１／２,01,01,1,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.0,高柳 大輔,,
506(+4),57.0,3  3  6  6,中山,PASS_HTML,800,6,pw01dud102021105360/CF,ロジアデレード,9,野中 悠太郎,37.7,１ 3/4,01,01,4,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.3,稲垣 幸雄,,
476(+2),56.0,7  7  8  9,中山,PASS_HTML,800,7,pw01dud102020100761/CF,マンマリアーレ,14,荻野 極,37.7,３／４,01,01,3,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.4,高木 登,,
466(+4),58.0,13  13  13  10,中山,PASS_HTML,800,8,pw01dud102018104646/6E,オンザライン,7,丸山 元気,37.1,アタマ,01,01,10,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.4,大和田 成,,
550(+14),58.0,3  3  3  3,中山,PASS_HTML,800,9,pw01dud102019104056/E4,トップオブジェラス,8,佐々木 大輔,38.5,１,01,01,7,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.6,高木 登,,
522(+2),58.0,16  16  14  15,中山,PASS_HTML,800,10,pw01dud102019105996/CC,ベンテイガ,4,斎藤 新,37.1,１／２,01,01,16,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.7,音無 秀孝,,
478(+8),57.0,7  7  10  12,中山,PASS_HTML,800,11,pw01dud102021104844/81,グロッシェン,6,横山 武史,37.6,アタマ,01,01,2,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.7,宮田 敬介,,
486(-6),58.0,14  10  2  2,中山,PASS_HTML,800,12,pw01dud102020105198/A9,ウインスノーライト,12,横山 和生,39.0,クビ,01,01,9,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.7,杉山 晴紀,,
526(+4),58.0,14  15  14  14,中山,PASS_HTML,800,13,pw01dud102020104793/A1,サンライズグルーヴ,2,丹内 祐次,37.2,アタマ,01,01,8,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:53.8,河内 洋,,
508(+6),58.0,12  13  16  16,中山,PASS_HTML,800,14,pw01dud102019104044/EE,メイショウカゲカツ,3,石橋 脩,37.4,３,01,01,15,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:54.3,西園 正都,,
494(-2),58.0,10  11  10  10,中山,PASS_HTML,800,15,pw01dud102020102818/B3,メイクザビート,11,H.ドイル,38.6,２ 1/2,01,01,12,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:54.7,西園 正都,,
450(-12),58.0,7  7  10  12,中山,PASS_HTML,800,16,pw01dud102020106953/A1,ダスク,5,武藤 雅,39.7,７,01,01,14,2025-01-05,pw01sde1006202501010920250105,レース結果　JRA,09,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501010920250105%2F13,ダート,1:55.8,石坂 公一,,
452(+2),58.0,11  10  9  6,中山,PASS_HTML,000,1,pw01dud102019105252/69,アルナシーム,2,藤岡 佑介,34.6,,01,01,4,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,112,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.1,橋口 慎介,,
466(+8),55.0,13  12  11  9,中山,PASS_HTML,000,2,pw01dud102020105749/F2,マイネルモーント,7,丹内 祐次,34.6,１ 1/4,01,01,6,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,103,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.3,高木 登,,
498(+6),57.0,3  3  3  3,中山,PASS_HTML,000,3,pw01dud102019104658/F0,ボーンディスウェイ,16,木幡 巧也,35.7,１,01,01,8,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,105,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.4,牧 光二,,
460(-4),55.0,1  1  1  1,中山,PASS_HTML,000,4,pw01dud102021105799/CE,クリスマスパレード,15,石川 裕紀人,36.1,１／２,01,01,1,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,102,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.5,加藤 士津八,,
512(+8),56.0,16  16  16  14,中山,PASS_HTML,000,5,pw01dud102019103586/1A,ギャラクシーナイト,9,菊沢 一樹,34.5,ハナ,01,01,15,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,102,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.5,菊沢 隆徳,,
492(+4),58.0,9  8  9  9,中山,PASS_HTML,000,6,pw01dud102019105065/70,パラレルヴィジョン,3,T.マーカンド,35.0,クビ,01,01,7,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,106,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.5,国枝 栄,,
510(-6),55.0,6  6  6  6,中山,PASS_HTML,000,7,pw01dud102019105239/6E,ショウナンアデイブ,5,池添 謙一,35.4,アタマ,01,01,9,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,100,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.6,高野 友和,,
470(+4),57.5,18  18  18  18,中山,PASS_HTML,000,8,pw01dud102017110138/D5,エアファンディタ,8,戸崎 圭太,34.4,１,01,01,10,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,103,牡8,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.7,池添 学,,
506(+4),59.5,2  2  2  2,中山,PASS_HTML,000,9,pw01dud102020103941/DE,ホウオウビスケッツ,18,H.ドイル,36.4,クビ,01,01,2,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,106,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.8,奥村 武,,
496(-4),57.5,15  14  15  11,中山,PASS_HTML,000,10,pw01dud102019101782/D2,ラーグルフ,1,菅原 明良,35.1,１／２,01,01,12,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,101,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.9,宗像 義忠,,
512(+24),54.0,4  5  5  4,中山,PASS_HTML,000,11,pw01dud102019102628/E2,セイウンプラチナ,10,内田 博幸,36.0,クビ,01,01,16,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,94,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.9,千葉 直人,,
466(+4),56.0,7  8  8  11,中山,PASS_HTML,000,12,pw01dud102020101608/52,シンリョクカ,17,木幡 初也,35.5,ハナ,01,01,3,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,98,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:58.9,竹内 正洋,,
546(+16),59.0,9  10  11  14,中山,PASS_HTML,000,13,pw01dud102016106606/F4,カラテ,6,杉原 誠人,35.4,３／４,01,01,13,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,103,牡9,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:59.1,音無 秀孝,,
510(+8),56.0,7  6  6  6,中山,PASS_HTML,000,14,pw01dud102020103331/A8,ジェイパームス,4,佐々木 大輔,35.9,クビ,01,01,11,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,97,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:59.1,堀 宣行,,
496(+6),58.0,16  16  16  16,中山,PASS_HTML,000,15,pw01dud102019103823/F4,リカンカブール,14,津村 明秀,35.5,２ 1/2,01,01,5,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,97,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,1:59.5,田中 克典,,
444(0),57.0,11  12  11  16,中山,PASS_HTML,000,16,pw01dud102017105214/F7,アドマイヤビルゴ,13,北村 宏司,36.6,５,01,01,17,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,86,牡8,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,2:00.3,友道 康夫,,
482(+4),55.0,4  3  3  4,中山,PASS_HTML,000,17,pw01dud102018105147/DB,ディオスバリエンテ,12,大野 拓弥,38.2,３ 1/2,01,01,14,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,76,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,2:00.9,堀 宣行,,
528(+4),54.0,13  14  11  11,中山,PASS_HTML,000,18,pw01dud102017102897/29,カレンシュトラウス,11,荻野 極,37.3,１／２,01,01,18,2025-01-05,pw01sde1006202501011120250105,レース結果　JRA,11,73,牡8,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011120250105%2FBD,芝,2:01.0,平田 修,,
470(+12),57.0,4  3  2,中山,PASS_HTML,600,1,pw01dud102022105836/D2,ファンダム,9,北村 宏司,34.2,,01,01,1,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,107,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:33.5,辻 哲英,,
484(+20),57.0,6  3  4,中山,PASS_HTML,600,2,pw01dud102022105830/20,モンドデラモーレ,10,T.マーカンド,34.2,３／４,01,01,2,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,105,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:33.6,千葉 直人,,
496(-4),57.0,2  3  4,中山,PASS_HTML,600,3,pw01dud102022105108/31,モンテシート,7,松岡 正海,34.7,２ 1/2,01,01,10,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,100,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.0,牧田 和弥,,
508(+6),57.0,11  6  6,中山,PASS_HTML,600,4,pw01dud102022107182/DD,ディオデルマーレ,1,佐々木 大輔,34.5,１ 1/4,01,01,5,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,97,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.2,堀 宣行,,
504(+10),57.0,2  2  2,中山,PASS_HTML,600,5,pw01dud102022110114/98,シンフォーエバー,8,戸崎 圭太,35.0,クビ,01,01,3,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,97,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.2,森 秀行,,
496(+4),57.0,6  6  6,中山,PASS_HTML,600,6,pw01dud102022104734/CC,ワース,6,横山 武史,34.7,１ 1/2,01,01,4,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,94,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.4,上原 佑紀,,
486(+6),57.0,11  10  9,中山,PASS_HTML,600,7,pw01dud102022105051/2B,ビッキーファースト,3,大野 拓弥,34.7,１,01,01,12,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,92,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.6,武 幸四郎,,
458(0),55.0,14  14  14,中山,PASS_HTML,600,8,pw01dud102022102920/74,ギフテッド,2,菅原 明良,34.3,クビ,01,01,7,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,88,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.6,武井 亮,,
452(-2),57.0,13  13  12,中山,PASS_HTML,600,9,pw01dud102022106772/04,バセリーナ,13,丹内 祐次,34.5,１／２,01,01,14,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,91,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.7,松山 将樹,,
462(-2),57.0,15  15  15,中山,PASS_HTML,600,10,pw01dud102022107106/29,デリュージョン,4,横山 和生,33.9,クビ,01,01,11,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,90,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.8,奥村 豊,,
492(+12),57.0,4  6  6,中山,PASS_HTML,600,11,pw01dud102022104929/5D,バニーラビット,11,荻野 極,35.3,１,01,01,9,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,88,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:34.9,武 幸四郎,,
482(+14),57.0,1  1  1,中山,PASS_HTML,600,12,pw01dud102022104796/12,メルキオル,12,丸山 元気,35.9,クビ,01,01,8,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,87,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:35.0,松永 幹夫,,
482(0),57.0,6  6  9,中山,PASS_HTML,600,13,pw01dud102022102709/FD,ニシノルアノーヴァ,15,津村 明秀,35.5,１ 1/4,01,01,13,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,85,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:35.2,古賀 慎明,,
446(-6),57.0,9  12  12,中山,PASS_HTML,600,14,pw01dud102022103478/56,アリオーンスマイル,14,木幡 巧也,35.2,１／２,01,01,15,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,84,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:35.3,土田 稔,,
438(+6),57.0,9  10  9,中山,PASS_HTML,600,15,pw01dud102022100460/E1,スマッシュアウト,5,杉原 誠人,35.5,１ 1/2,01,01,6,2025-01-05,pw01sde1006202501011020250105,レース結果　JRA,10,81,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011020250105%2F08,芝,1:35.5,栗田 徹,,
456(-8),56.0,1  1,中山,PASS_HTML,200,1,pw01dud102021103061/D1,ムーム,5,川又 賢治,36.5,,01,01,4,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:11.0,杉山 佳明,,
532(+12),58.0,2  2,中山,PASS_HTML,200,2,pw01dud102021101237/D7,シャカシャカシー,6,T.マーカンド,36.3,クビ,01,01,2,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:11.0,茶木 太樹,,
504(+2),58.0,7  7,中山,PASS_HTML,200,3,pw01dud102020103876/1C,モンドプリューム,16,藤岡 佑介,36.3,２ 1/2,01,01,3,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:11.5,水野 貴広,,
460(-2),58.0,5  5,中山,PASS_HTML,200,4,pw01dud102019106808/E0,ウィンダミア,14,戸崎 圭太,36.8,１ 3/4,01,01,1,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:11.8,林 徹,,
474(+2),58.0,3  4,中山,PASS_HTML,200,5,pw01dud102017101571/D5,サイヤダンサー,2,石川 裕紀人,37.0,クビ,01,01,11,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,牡8,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:11.8,深山 雅史,,
494(-6),56.0,13  12,中山,PASS_HTML,200,6,pw01dud102019102552/2F,ジューンポンポン,7,大野 拓弥,36.2,クビ,01,01,10,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:11.9,和田 勇介,,
438(+4),56.0,15  16,中山,PASS_HTML,200,7,pw01dud102021107259/77,レヴィテーション,8,宮崎 北斗,36.0,１,01,01,8,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:12.0,中川 公成,,
496(+8),56.0,10  9,中山,PASS_HTML,200,8,pw01dud102021105571/B4,フォルクスリート,4,丹内 祐次,36.8,１／２,01,01,5,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:12.1,矢野 英一,,
472(+6),58.0,10  11,中山,PASS_HTML,200,9,pw01dud102019103692/8F,トウカイファクター,15,佐々木 大輔,36.8,クビ,01,01,6,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,せん6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:12.1,菊川 正達,,
564(+2),55.0,3  3,中山,PASS_HTML,200,10,pw01dud102018110134/95,ニルアドミラリ,9,▲石神 深道,37.4,クビ,01,01,12,2025-01-05,pw01sde1006202501011220250105,レース結果　JRA,12,,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1006202501011220250105%2F72,ダート,1:12.2,和田 正一郎,,
