body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
466(+4),55.0,4  3  3  3,札幌,QUARANTINED_HTML:track_condition,1700,10,pw01dud102021101928/91,チザルピーノ,12,浜中 俊,39.9,１／２,06,01,6,3歳以上,2勝クラス,2026-08-09,pw01sde1001202601061020260809,富良野特別,10,（混合）［指定］,,14時50分,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,ダート,1:48.2,,堀 宣行,晴,ハンデ,,
470(-6),55.0,9  9  12  12,札幌,QUARANTINED_HTML:track_condition,1700,11,pw01dud102022105486/5E,テルアスワッド,4,吉田 隼人,38.7,１ 1/4,06,01,10,3歳以上,2勝クラス,2026-08-09,pw01sde1001202601061020260809,富良野特別,10,（混合）［指定］,,14時50分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,ダート,1:48.4,,須貝 尚介,晴,ハンデ,,
528(+4),54.0,1  1  1  2,札幌,QUARANTINED_HTML:track_condition,1700,12,pw01dud102023101704/5B,テイエムゴッホ,2,舟山 瑠泉,40.5,１ 1/2,06,01,3,3歳以上,2勝クラス,2026-08-09,pw01sde1001202601061020260809,富良野特別,10,（混合）［指定］,,14時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,ダート,1:48.6,,浜田 多実雄,晴,ハンデ,,
484(+6),51.0,10  11  13  13,札幌,QUARANTINED_HTML:track_condition,1700,13,pw01dud102023100937/57,ストラーダ,6,横山 琉人,38.8,１,06,01,9,3歳以上,2勝クラス,2026-08-09,pw01sde1001202601061020260809,富良野特別,10,（混合）［指定］,,14時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,ダート,1:48.8,,安田 翔伍,晴,ハンデ,,
516(-10),51.0,14  14  13  14,札幌,QUARANTINED_HTML:track_condition,1700,14,pw01dud102019102163/EE,フォーワンセルフ,5,河原田 菜々,39.6,４,06,01,13,3歳以上,2勝クラス,2026-08-09,pw01sde1001202601061020260809,富良野特別,10,（混合）［指定］,,14時50分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061020260809%2F2D,ダート,1:49.5,,小手川 準,晴,ハンデ,,
424(+4),55.0,3  3,新潟,PASS_HTML,1400,1,pw01dud102024101344/63,グルーヴェンス,13,三浦 皇成,35.2,,05,02,1,2歳,未勝利,2026-08-08,pw01sde1004202602050120260808,2歳未勝利,01,（混合）［指定］,,9時40分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,芝,1:21.7,良,高柳 瑞樹,晴,馬齢,,
422(-8),55.0,1  1,新潟,PASS_HTML,1400,2,pw01dud102024103860/8A,セイウンイーリス,8,野中 悠太郎,35.8,１ 3/4,05,02,5,2歳,未勝利,2026-08-08,pw01sde1004202602050120260808,2歳未勝利,01,（混合）［指定］,,9時40分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,芝,1:22.0,良,深山 雅史,晴,馬齢,,
520(-4),55.0,3  3,新潟,PASS_HTML,1400,3,pw01dud102024103471/49,トランサルピナ,2,荻野 極,35.5,クビ,05,02,6,2歳,未勝利,2026-08-08,pw01sde1004202602050120260808,2歳未勝利,01,（混合）［指定］,,9時40分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,芝,1:22.0,良,中舘 英二,晴,馬齢,,
446(+8),55.0,2  2,新潟,PASS_HTML,1400,4,pw01dud102024103655/57,コスモルミナ,5,坂井 瑠星,35.8,１／２,05,02,3,2歳,未勝利,2026-08-08,pw01sde1004202602050120260808,2歳未勝利,01,（混合）［指定］,,9時40分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,芝,1:22.1,良,宮地 貴稔,晴,馬齢,,
474(+2),52.0,10  10,新潟,PASS_HTML,1400,5,pw01dud102024105497/F9,クールボビー,11,▲石田 拓郎,34.7,ハナ,05,02,9,2歳,未勝利,2026-08-08,pw01sde1004202602050120260808,2歳未勝利,01,（混合）［指定］,,9時40分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,芝,1:22.1,良,矢野 英一,晴,馬齢,,
442(-4),55.0,8  8,新潟,PASS_HTML,1400,6,pw01dud102024101886/7E,コウソクレムリア,9,武藤 雅,35.1,１,05,02,7,2歳,未勝利,2026-08-08,pw01sde1004202602050120260808,2歳未勝利,01,（混合）［指定］,,9時40分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,芝,1:22.2,良,武藤 善則,晴,馬齢,,
444(0),53.0,5  5,新潟,PASS_HTML,1400,7,pw01dud102024107129/BA,ウインリスノアール,10,△石神 深道,35.8,１ 1/2,05,02,2,2歳,未勝利,2026-08-08,pw01sde1004202602050120260808,2歳未勝利,01,（混合）［指定］,,9時40分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,芝,1:22.5,良,和田 正一郎,晴,馬齢,,
468(-6),55.0,5  5,新潟,PASS_HTML,1400,8,pw01dud102024101502/9F,ヴィンチェローズ,12,原 優介,35.9,１ 1/2,05,02,12,2歳,未勝利,2026-08-08,pw01sde1004202602050120260808,2歳未勝利,01,（混合）［指定］,,9時40分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,芝,1:22.7,良,青木 孝文,晴,馬齢,,
